c_days_from_compas,juv_other_count,start,juv_misd_count,juv_fel_count,days_b_screening_arrest,priors_count,r_days_from_arrest,decile_score,is_violent_recid,event,end,is_recid,sex,two_year_recid,two_year_recid_prob,age_cat
0.0,0,0,0,0,0.0,0,1.0,7,0,1,61,1,Male,1,0.9984604,25 - 45
1.0,0,6,0,0,-1.0,9,0.0,10,1,1,8,1,Male,1,0.99934655,25 - 45
1.0,4,0,0,1,-1.0,13,0.0,8,1,1,9,1,Male,1,0.99903107,25 - 45
59.0,0,0,0,0,-59.0,4,,3,0,1,257,1,Male,1,0.9980956,25 - 45
1.0,0,0,0,0,0.0,0,,4,0,0,1073,0,Male,0,0.00020908473,25 - 45
24.0,0,0,0,0,-24.0,1,0.0,2,0,0,441,1,Male,1,0.980353,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,865,0,Female,0,0.0001655882,25 - 45
1.0,1,135,0,0,-1.0,15,,5,0,1,1077,1,Male,0,0.1786458,25 - 45
0.0,0,23,0,0,0.0,0,,7,0,0,1167,0,Male,0,0.00023270215,25 - 45
1.0,0,0,0,0,-1.0,5,,3,0,0,1145,0,Male,0,0.00015016839,25 - 45
1.0,2,0,1,1,-1.0,15,0.0,10,0,1,44,1,Male,1,0.9991518,25 - 45
1.0,0,1,0,0,-1.0,4,,2,0,1,272,1,Male,1,0.99791175,25 - 45
1.0,0,18,0,0,-1.0,4,,9,0,0,69,1,Male,1,0.97938526,25 - 45
0.0,0,30,1,0,0.0,6,0.0,6,0,1,193,1,Male,1,0.9982083,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,754,0,Male,0,0.00031808598,25 - 45
1.0,0,4,0,0,-1.0,1,,4,0,0,1121,0,Male,0,0.00021129161,25 - 45
0.0,0,1,0,0,0.0,5,0.0,6,0,1,253,1,Male,1,0.9968585,25 - 45
1.0,1,13,0,0,-1.0,1,,6,0,0,273,1,Male,1,0.98586756,25 - 45
15.0,0,0,0,0,-15.0,2,,2,0,0,989,0,Male,0,0.00020469166,25 - 45
1.0,0,1,0,0,-1.0,1,0.0,4,1,1,11,1,Female,1,0.9989905,25 - 45
44.0,0,0,0,0,-43.0,1,24.0,7,1,1,258,1,Male,1,0.9994288,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,1124,0,Male,0,0.0001655882,25 - 45
5185.0,0,1,0,0,-1.0,1,,2,0,0,1128,0,Male,0,0.00022567977,25 - 45
1.0,0,0,0,0,-1.0,8,0.0,10,1,1,55,1,Male,1,0.9991487,25 - 45
1.0,1,6,6,1,-1.0,14,0.0,10,1,1,100,1,Male,1,0.99877554,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,1098,0,Female,0,0.00015225238,25 - 45
1.0,0,4,0,0,0.0,9,1.0,7,0,1,27,1,Male,1,0.99934155,25 - 45
1.0,0,0,0,0,0.0,7,1.0,8,0,1,377,1,Male,1,0.99648845,25 - 45
1.0,0,0,0,0,-1.0,9,,8,1,1,145,1,Male,1,0.99948883,25 - 45
3.0,0,0,0,0,-2.0,2,0.0,1,0,1,63,1,Male,1,0.9989384,25 - 45
2.0,0,0,0,0,-2.0,0,,1,0,0,955,0,Female,0,0.00018357423,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,935,0,Male,0,0.00015225238,25 - 45
1.0,0,1,0,0,-1.0,0,1.0,1,1,1,52,1,Female,1,0.9992914,25 - 45
1.0,0,5,0,0,-1.0,0,,4,0,0,497,0,Male,0,0.0014462927,25 - 45
1.0,0,38,0,0,-1.0,0,,5,0,0,770,0,Male,0,0.00071123743,25 - 45
1.0,0,106,0,0,-1.0,1,,4,0,0,392,0,Female,0,0.0024732125,25 - 45
30.0,0,0,0,0,-30.0,1,,1,0,0,960,0,Male,0,0.0002266789,25 - 45
1.0,0,2,0,0,-1.0,5,0.0,4,0,1,55,1,Male,1,0.9986725,25 - 45
0.0,0,15,0,0,0.0,0,,5,0,0,441,0,Male,0,0.0043887785,25 - 45
1.0,0,0,0,0,0.0,5,,5,0,1,345,1,Male,1,0.99882525,25 - 45
0.0,0,1,0,0,0.0,3,,2,0,0,102,0,Male,0,0.0010001166,25 - 45
1.0,0,1,0,0,0.0,1,1.0,2,0,1,2,1,Male,1,0.99916244,25 - 45
0.0,0,176,1,0,0.0,10,0.0,9,0,1,285,1,Male,1,0.99870586,25 - 45
1.0,2,1,12,0,-1.0,28,0.0,8,0,1,83,1,Male,1,0.9986563,25 - 45
1.0,0,0,0,0,-1.0,1,,7,0,0,900,0,Male,0,0.00019082645,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,97,0,Female,0,0.0014463471,25 - 45
0.0,0,0,0,0,-1.0,13,,10,1,1,55,1,Male,1,0.9984445,25 - 45
1.0,0,0,0,0,-1.0,3,,9,0,1,249,1,Male,1,0.9985744,25 - 45
1.0,0,0,0,0,-1.0,19,,10,0,0,222,1,Male,1,0.9739411,25 - 45
5.0,0,0,0,0,-4.0,6,,3,0,0,408,0,Male,0,0.0007816368,25 - 45
1.0,0,2,0,0,-1.0,2,,4,0,0,359,0,Female,0,0.0013914759,25 - 45
20.0,0,0,0,0,-20.0,1,,2,0,0,864,0,Male,0,0.00020469166,25 - 45
161.0,0,0,0,0,,2,,1,0,0,946,0,Male,0,0.00022861738,25 - 45
222.0,0,1,0,0,-1.0,2,,2,0,0,823,0,Female,0,0.0002490615,25 - 45
1.0,0,0,0,0,-1.0,0,0.0,2,0,0,60,1,Male,1,0.99099267,25 - 45
1.0,0,6,1,0,-1.0,10,1.0,4,0,0,40,1,Female,1,0.9895635,25 - 45
1.0,0,0,0,0,0.0,2,,2,0,1,216,1,Male,1,0.99737394,25 - 45
36.0,0,0,0,0,-35.0,4,1.0,5,1,1,37,1,Female,1,0.9988317,25 - 45
1.0,0,7,0,0,-1.0,3,,7,0,0,413,1,Male,0,0.9521501,25 - 45
16.0,0,0,0,0,-16.0,2,,3,0,1,48,1,Male,1,0.99858,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,1,1140,1,Male,0,0.006892108,25 - 45
0.0,0,1,0,0,0.0,0,,1,0,0,1053,0,Female,0,0.00021764069,25 - 45
1.0,0,12,1,1,-1.0,9,0.0,8,0,1,129,1,Male,1,0.9992126,25 - 45
2.0,0,0,0,0,-2.0,11,0.0,6,1,1,24,1,Male,1,0.99880934,25 - 45
1.0,0,0,0,0,-1.0,8,,5,1,1,187,1,Male,1,0.9986474,25 - 45
1.0,0,1,0,0,-1.0,0,39.0,3,0,0,76,1,Female,1,0.994169,25 - 45
1.0,0,25,0,0,-1.0,7,0.0,9,0,1,275,1,Female,1,0.999554,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,9,0,0,18,1,Male,1,0.9859825,25 - 45
2.0,0,0,0,0,-2.0,0,,6,0,0,795,0,Female,0,0.00031611847,25 - 45
7.0,0,0,0,0,-7.0,4,0.0,10,1,1,395,1,Female,1,0.99816436,25 - 45
1.0,0,0,0,0,-1.0,1,,4,0,0,938,0,Male,0,0.00018172748,25 - 45
1.0,0,0,0,0,-1.0,2,,4,0,1,229,1,Female,1,0.9982401,25 - 45
1672.0,0,3,0,1,-1.0,1,,4,0,0,780,0,Male,0,0.0003337872,25 - 45
1.0,0,0,0,0,0.0,3,554.0,7,0,1,14,1,Female,1,0.9993617,25 - 45
1.0,0,70,0,0,0.0,1,,7,0,0,367,0,Male,0,0.0054603983,25 - 45
1.0,0,2,0,0,0.0,0,,5,0,0,719,0,Male,0,0.00090348645,25 - 45
1.0,0,1,0,0,-1.0,1,0.0,2,0,1,31,1,Male,1,0.99890673,25 - 45
1.0,0,0,0,0,-1.0,5,,7,0,0,1138,0,Female,0,0.00018821457,25 - 45
111.0,0,0,0,0,-110.0,6,,10,0,0,417,0,Female,0,0.002260031,25 - 45
61.0,0,0,0,0,29.0,8,0.0,9,0,0,29,1,Male,1,0.9799054,25 - 45
1.0,0,0,0,0,-1.0,6,,6,1,1,482,1,Male,1,0.99772924,25 - 45
35.0,1,0,2,2,-34.0,22,51.0,8,0,1,238,1,Male,1,0.9988104,25 - 45
35.0,0,0,0,0,-35.0,2,0.0,5,0,1,155,1,Female,1,0.9972011,25 - 45
1.0,0,0,0,0,289.0,13,0.0,10,0,1,289,1,Male,1,0.99906355,25 - 45
0.0,0,0,0,0,0.0,2,0.0,9,1,1,104,1,Male,1,0.9962863,25 - 45
0.0,0,1,0,0,0.0,0,1.0,4,0,1,389,1,Male,1,0.991139,25 - 45
1.0,0,79,0,0,0.0,9,0.0,9,0,1,173,1,Male,1,0.99924135,25 - 45
1.0,0,26,0,0,0.0,2,0.0,2,0,1,758,1,Male,0,0.020981839,25 - 45
1.0,0,2,0,0,-1.0,2,0.0,3,0,1,598,1,Male,1,0.9882223,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,0,875,0,Female,0,0.0001655882,25 - 45
0.0,0,1,0,0,0.0,4,,4,0,0,1181,0,Male,0,0.00019755293,25 - 45
1.0,0,1,1,0,-1.0,23,,9,0,1,318,1,Female,1,0.9993068,25 - 45
1.0,0,0,0,0,-1.0,2,1.0,10,0,1,379,1,Male,1,0.99442625,25 - 45
1.0,0,2,0,0,-1.0,0,,2,0,0,1102,0,Male,0,0.00018590607,25 - 45
1.0,0,29,0,0,0.0,0,,8,0,0,885,0,Female,0,0.00031879303,25 - 45
56.0,0,0,0,0,49.0,11,1.0,5,1,1,48,1,Male,1,0.999089,25 - 45
1.0,0,0,0,0,-1.0,7,,9,0,1,216,1,Female,1,0.998912,25 - 45
1.0,0,0,0,0,-1.0,2,,1,0,0,61,0,Male,0,0.0013894803,25 - 45
36.0,0,0,0,0,-36.0,2,,4,0,0,765,0,Male,0,0.00030242075,25 - 45
1.0,0,38,0,0,-1.0,1,,9,0,0,889,0,Female,0,0.00029893927,25 - 45
1.0,0,1,0,0,-1.0,15,,9,0,0,1137,0,Male,0,0.0003058979,25 - 45
2147.0,0,0,0,0,-1.0,2,,5,0,0,883,0,Male,0,0.00025418669,25 - 45
5.0,0,0,0,0,,0,,2,0,0,1183,0,Male,0,0.0002052093,25 - 45
1.0,0,0,0,0,-1.0,1,0.0,1,0,0,229,1,Male,0,0.94435775,25 - 45
0.0,0,2,0,0,0.0,4,3.0,3,0,1,516,1,Male,1,0.98385656,25 - 45
1.0,0,2,0,0,-1.0,2,,7,0,0,1054,0,Female,0,0.0002211381,25 - 45
1.0,0,0,0,0,0.0,5,,6,0,0,878,0,Female,0,0.00019580795,25 - 45
1.0,0,222,0,0,-1.0,11,,10,0,1,433,1,Male,1,0.9990276,25 - 45
1.0,0,1,0,0,-1.0,0,0.0,1,1,1,870,1,Male,0,0.007839828,25 - 45
1.0,0,2,0,0,0.0,4,,4,0,1,314,1,Male,1,0.9987884,25 - 45
227.0,0,0,0,0,-227.0,2,,4,0,1,283,1,Female,1,0.9985967,25 - 45
0.0,0,1,0,0,0.0,0,,1,0,0,797,0,Male,0,0.00027158333,25 - 45
1.0,0,51,0,0,0.0,13,0.0,4,0,1,161,1,Male,1,0.9968802,25 - 45
3.0,0,0,0,0,-3.0,1,,1,0,0,1050,0,Male,0,0.00018934785,25 - 45
1.0,2,0,0,0,-1.0,11,0.0,9,1,1,119,1,Male,1,0.9992888,25 - 45
0.0,0,6,0,0,0.0,1,,5,0,0,917,0,Male,0,0.0002074279,25 - 45
0.0,0,0,0,0,0.0,4,,2,0,0,1123,0,Male,0,0.00016804982,25 - 45
0.0,0,1,0,0,0.0,4,,4,0,0,880,0,Male,0,0.00019755293,25 - 45
1.0,0,30,0,0,-1.0,0,0.0,8,0,1,401,1,Male,1,0.9989291,25 - 45
1.0,0,34,0,0,-1.0,0,,2,0,0,172,1,Male,0,0.92683023,25 - 45
1.0,0,0,1,0,-1.0,14,,9,0,0,836,0,Male,0,0.0003309721,25 - 45
1562.0,0,0,1,0,649.0,4,,8,0,0,649,0,Male,0,0.0014919498,25 - 45
70.0,0,0,0,0,29.0,25,,8,0,0,29,1,Male,0,0.9521117,25 - 45
1.0,0,4,0,0,-1.0,8,294.0,5,0,1,136,1,Male,1,0.999159,25 - 45
1.0,0,0,0,0,0.0,0,,3,0,0,938,0,Male,0,0.00017226889,25 - 45
2.0,0,0,0,0,-1.0,0,,1,0,0,844,0,Female,0,0.00018357423,25 - 45
1.0,0,0,0,0,-1.0,3,,2,0,0,891,0,Female,0,0.00015016839,25 - 45
0.0,0,0,0,0,150.0,8,0.0,7,1,1,150,1,Male,1,0.99659204,25 - 45
140.0,0,0,0,0,-140.0,4,,2,0,0,779,0,Male,0,0.00026545746,25 - 45
46.0,0,0,0,0,-44.0,3,0.0,2,0,1,366,1,Male,1,0.9986658,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,1119,0,Female,0,0.0001655882,25 - 45
1.0,0,0,0,0,-1.0,1,,3,0,0,731,0,Male,0,0.0005038036,25 - 45
1.0,0,1,0,0,-1.0,2,135.0,6,0,1,55,1,Male,1,0.9991003,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,204,0,Male,0,0.0012909103,25 - 45
1.0,0,0,0,0,-1.0,4,,4,0,0,700,0,Male,0,0.00081878086,25 - 45
1016.0,0,0,0,0,812.0,2,0.0,4,0,1,812,1,Male,0,0.0062799375,25 - 45
0.0,0,1,0,0,0.0,2,,1,0,0,294,0,Female,0,0.00081650465,25 - 45
1.0,0,0,0,0,0.0,0,,5,0,0,355,0,Male,0,0.002963002,25 - 45
1.0,0,1,0,0,-1.0,0,0.0,6,1,1,220,1,Male,1,0.9992937,25 - 45
0.0,0,1,0,0,0.0,11,0.0,7,0,1,197,1,Male,1,0.99773526,25 - 45
1.0,0,0,0,0,,2,,10,0,0,798,0,Male,0,0.00027288005,25 - 45
232.0,0,0,0,0,-232.0,2,,4,0,0,938,0,Male,0,0.00025391154,25 - 45
1.0,0,0,0,0,-1.0,2,,3,0,0,970,0,Female,0,0.00015016839,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,793,0,Female,0,0.0002066324,25 - 45
31.0,0,0,0,0,53.0,24,,7,0,0,53,0,Male,0,0.0027826563,25 - 45
1.0,0,40,0,0,-1.0,0,,1,0,0,1092,0,Male,0,0.00030797702,25 - 45
4.0,0,0,0,0,-4.0,3,,1,0,0,758,0,Male,0,0.00023627996,25 - 45
100.0,0,0,0,0,299.0,3,0.0,4,1,1,299,1,Male,1,0.9988188,25 - 45
1.0,0,1,0,0,-1.0,1,0.0,8,1,1,415,1,Male,1,0.99767953,25 - 45
82.0,0,0,0,0,23.0,3,0.0,1,0,1,23,1,Male,1,0.9992816,25 - 45
1.0,0,0,0,0,-1.0,5,,4,0,0,802,0,Male,0,0.0002221112,25 - 45
1.0,0,0,0,0,-1.0,5,,4,0,0,849,0,Male,0,0.00017924012,25 - 45
1.0,0,2,0,0,-1.0,5,1.0,4,0,1,171,1,Male,1,0.99835914,25 - 45
83.0,0,0,0,0,-83.0,2,,1,0,0,889,0,Male,0,0.00024737293,25 - 45
1.0,0,2,0,0,-1.0,6,,3,0,1,48,1,Male,1,0.9990269,25 - 45
93.0,0,0,0,0,-93.0,1,0.0,3,1,1,412,1,Male,1,0.9983747,25 - 45
707.0,1,0,0,1,300.0,4,0.0,8,0,1,300,1,Male,1,0.9989028,25 - 45
1.0,0,10,0,0,-1.0,5,,3,0,0,851,0,Male,0,0.00019370829,25 - 45
1.0,0,7,0,0,-1.0,2,,2,0,1,614,1,Male,1,0.9921595,25 - 45
2.0,0,0,0,0,0.0,5,,1,0,0,852,0,Female,0,0.00017319649,25 - 45
1.0,0,1,0,0,0.0,0,,1,0,0,1089,0,Male,0,0.00020232977,25 - 45
1.0,0,0,0,0,-1.0,0,0.0,1,0,1,570,1,Male,1,0.9968641,25 - 45
1.0,0,0,0,0,-1.0,3,,3,0,1,412,1,Male,1,0.9962112,25 - 45
3.0,0,0,0,0,-3.0,0,,2,0,0,57,0,Female,0,0.0019959263,25 - 45
0.0,0,17,0,0,0.0,0,,2,0,0,808,0,Male,0,0.000224374,25 - 45
1.0,0,0,0,0,-1.0,7,,9,0,0,1072,0,Male,0,0.00017738822,25 - 45
1.0,0,67,0,0,-1.0,8,,5,0,0,370,0,Male,0,0.0026464122,25 - 45
1.0,0,1,0,0,0.0,2,,3,1,1,107,1,Male,1,0.9978757,25 - 45
1.0,0,11,0,0,-1.0,0,,7,0,0,1061,0,Female,0,0.0002477657,25 - 45
2.0,0,0,0,0,-2.0,2,0.0,4,0,0,54,1,Female,1,0.9751568,25 - 45
4.0,0,0,0,0,-4.0,1,,5,0,0,135,0,Male,0,0.0025140427,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,0,830,0,Male,0,0.00018274538,25 - 45
862.0,0,0,0,0,206.0,3,0.0,6,0,1,206,1,Male,1,0.998844,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,1,138,1,Male,1,0.9989619,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,761,0,Male,0,0.00022907536,25 - 45
1.0,0,4,0,0,0.0,0,,6,0,0,1106,0,Female,0,0.00023270215,25 - 45
94.0,0,0,0,0,-94.0,3,,1,0,0,848,0,Male,0,0.00024737293,25 - 45
86.0,0,0,0,0,-86.0,2,,6,0,0,538,0,Female,0,0.0015449859,25 - 45
1.0,0,1,1,0,-1.0,12,,9,1,1,361,1,Male,1,0.9993992,25 - 45
80.0,0,0,0,0,-80.0,1,,3,0,1,302,1,Female,1,0.9988207,25 - 45
0.0,0,18,0,0,-1.0,0,,1,0,0,412,0,Male,0,0.0023614033,25 - 45
1.0,0,1,0,0,-1.0,0,,8,0,0,790,0,Male,0,0.00031085225,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,856,0,Male,0,0.00018357423,25 - 45
0.0,1,4,0,0,0.0,6,0.0,10,0,1,221,1,Male,1,0.99910706,25 - 45
1.0,1,50,0,0,-1.0,2,0.0,4,0,1,786,1,Male,0,0.09618416,25 - 45
,0,0,0,0,,0,,10,0,0,53,0,Female,1,0.0031137115,25 - 45
271.0,0,0,0,0,47.0,2,0.0,5,1,1,47,1,Male,1,0.9992281,25 - 45
1.0,0,95,0,0,0.0,1,,3,0,0,160,0,Male,0,0.0018578698,25 - 45
1.0,0,2,0,0,0.0,0,,4,0,0,1063,0,Male,0,0.00022150972,25 - 45
0.0,0,0,0,0,0.0,1,,1,0,0,787,0,Male,0,0.00023570663,25 - 45
1.0,0,7,0,0,-1.0,0,417.0,7,0,1,32,1,Male,1,0.9994742,25 - 45
1.0,0,126,0,0,-1.0,7,,8,0,1,239,1,Male,1,0.9993136,25 - 45
13.0,0,0,0,0,-12.0,1,,1,0,0,1024,0,Male,0,0.0002269239,25 - 45
1.0,0,1,0,0,-1.0,1,,3,0,0,1094,0,Male,0,0.00017093422,25 - 45
1.0,0,0,1,1,-1.0,6,445.0,8,0,1,202,1,Male,1,0.999132,25 - 45
1.0,0,16,0,0,-1.0,23,0.0,9,0,1,23,1,Male,1,0.99913955,25 - 45
1.0,0,4,0,0,-1.0,2,,5,0,0,1051,0,Male,0,0.00022119483,25 - 45
1.0,0,0,0,0,-1.0,7,,4,0,0,773,1,Male,0,0.003279842,25 - 45
1.0,0,31,0,0,-1.0,12,0.0,8,0,1,341,1,Male,1,0.9994629,25 - 45
0.0,0,51,0,0,0.0,5,0.0,9,0,1,951,1,Male,0,0.049160335,25 - 45
1.0,0,0,0,0,0.0,3,,3,0,0,831,0,Male,0,0.0001724145,25 - 45
1.0,0,1,0,0,-1.0,0,,2,0,0,1092,0,Female,0,0.00018590607,25 - 45
1.0,0,0,0,0,-1.0,14,0.0,7,0,1,19,1,Male,1,0.9988972,25 - 45
1.0,0,1,0,1,-1.0,2,,5,0,0,1092,0,Male,0,0.00021059412,25 - 45
35.0,2,0,0,0,-34.0,6,,7,0,0,272,0,Male,0,0.001906504,25 - 45
1.0,0,0,0,0,0.0,0,,2,0,0,1101,0,Male,0,0.00017226889,25 - 45
1.0,0,51,0,0,-1.0,9,0.0,8,1,0,55,1,Male,1,0.98987025,25 - 45
1.0,0,1,0,0,0.0,3,,2,0,0,494,0,Male,0,0.0005801769,25 - 45
2.0,0,0,0,0,-2.0,0,,6,0,0,1016,0,Female,0,0.00021103914,25 - 45
31.0,0,0,0,0,-31.0,1,,2,0,1,511,1,Female,1,0.99605113,25 - 45
0.0,0,0,0,0,0.0,0,354.0,2,0,1,152,1,Male,1,0.9969976,25 - 45
1.0,0,1,0,0,0.0,7,,3,0,1,225,1,Male,1,0.9985239,25 - 45
1.0,0,2,0,0,-1.0,8,,6,0,1,6,1,Male,1,0.99880326,25 - 45
1.0,0,1,0,0,-1.0,1,,1,0,0,929,0,Male,0,0.00018950085,25 - 45
0.0,0,5,0,0,0.0,0,,6,1,1,391,1,Male,1,0.9954998,25 - 45
614.0,0,0,0,0,178.0,8,,10,0,0,178,0,Male,0,0.002554194,25 - 45
0.0,0,0,0,0,0.0,0,,4,0,0,1169,0,Male,0,0.00020908473,25 - 45
22.0,0,0,0,0,-22.0,3,,1,0,0,956,0,Male,0,0.0002269239,25 - 45
0.0,0,33,0,0,0.0,3,,4,0,0,88,0,Male,0,0.0015868866,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,844,0,Male,0,0.00018357423,25 - 45
1.0,0,0,0,0,-1.0,2,,6,0,0,1180,0,Male,0,0.00018821457,25 - 45
1.0,0,0,0,0,-1.0,2,,1,0,0,899,0,Male,0,0.00016647982,25 - 45
0.0,0,0,0,0,0.0,0,,1,0,0,1054,0,Male,0,0.00020543269,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,5,1,1,87,1,Male,1,0.9968323,25 - 45
263.0,0,0,0,0,-263.0,2,0.0,5,1,1,445,1,Male,1,0.99784696,25 - 45
1.0,0,4,0,0,0.0,1,,1,0,0,1109,0,Male,0,0.0001926611,25 - 45
1.0,0,0,0,0,-1.0,5,,3,0,0,853,0,Male,0,0.00015016839,25 - 45
1.0,0,3,0,0,-1.0,0,,1,0,1,142,1,Male,1,0.9992077,25 - 45
1.0,0,0,0,0,-1.0,13,,8,1,1,719,1,Male,1,0.9927898,25 - 45
1.0,0,0,0,0,-1.0,1,523.0,6,0,1,2,1,Male,1,0.9992792,25 - 45
0.0,0,1,0,0,0.0,3,,5,0,1,118,1,Male,1,0.9979201,25 - 45
1.0,0,4,0,0,0.0,1,0.0,4,1,1,157,1,Male,1,0.9986625,25 - 45
152.0,0,0,0,0,-152.0,4,3.0,7,0,1,184,1,Female,1,0.999295,25 - 45
1.0,0,0,1,1,-1.0,10,0.0,9,1,0,462,1,Male,1,0.9922403,25 - 45
1.0,0,0,0,0,-1.0,5,,10,0,0,933,0,Male,0,0.00018963331,25 - 45
0.0,0,1,0,0,0.0,0,,1,0,0,1080,0,Male,0,0.00021764069,25 - 45
1.0,1,9,0,0,-1.0,8,0.0,7,0,1,14,1,Male,1,0.9990375,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,753,0,Male,0,0.00026381947,25 - 45
14.0,0,0,0,0,-14.0,3,,2,0,0,1037,0,Male,0,0.00020469166,25 - 45
1.0,0,0,0,0,-1.0,4,,6,0,1,42,1,Male,1,0.9989278,25 - 45
1.0,0,31,0,0,-1.0,4,0.0,1,0,1,164,1,Male,1,0.9962489,25 - 45
1.0,0,100,0,0,-1.0,0,,6,0,0,1051,0,Male,0,0.00032866793,25 - 45
26.0,0,0,0,0,-26.0,2,,4,0,0,1150,0,Male,0,0.0002643215,25 - 45
16.0,0,0,0,0,,2,,9,0,0,1087,0,Male,0,0.00021499595,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,1143,0,Male,0,0.00015225238,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,938,0,Female,0,0.0001655882,25 - 45
43.0,0,0,0,0,-43.0,6,71.0,9,0,1,148,1,Male,1,0.99933594,25 - 45
1.0,0,1,0,0,0.0,0,0.0,4,1,1,66,1,Male,1,0.9991449,25 - 45
1.0,0,7,0,0,-1.0,4,,4,1,1,50,1,Male,1,0.99917823,25 - 45
1.0,0,1,0,0,0.0,0,,5,0,0,1101,0,Male,0,0.00023181413,25 - 45
53.0,0,0,0,0,-53.0,4,0.0,7,1,1,133,1,Male,1,0.9992093,25 - 45
1.0,0,0,0,0,-1.0,1,0.0,3,0,1,356,1,Male,1,0.99900913,25 - 45
1.0,0,0,0,0,-1.0,7,0.0,5,0,1,144,1,Male,1,0.9982718,25 - 45
1.0,0,0,0,0,0.0,2,,5,0,0,1119,0,Male,0,0.00018647149,25 - 45
0.0,0,74,0,0,0.0,1,,2,0,0,911,0,Male,0,0.0002743699,25 - 45
1510.0,0,0,0,0,,1,,7,0,0,963,0,Male,0,0.00025846215,25 - 45
55.0,0,0,0,0,-54.0,12,,2,0,0,61,0,Female,1,0.0038694427,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,887,0,Female,0,0.0001655882,25 - 45
1.0,0,37,0,0,-1.0,7,,4,0,0,948,0,Male,0,0.00030870957,25 - 45
1.0,0,1,0,0,-1.0,2,,1,0,0,880,0,Male,0,0.00018690708,25 - 45
0.0,0,0,0,0,0.0,2,,3,0,0,76,0,Male,0,0.0014882839,25 - 45
1.0,0,51,0,0,-1.0,6,,4,0,0,803,0,Female,0,0.00068336364,25 - 45
0.0,0,0,0,0,0.0,0,,1,0,0,833,0,Male,0,0.00022671738,25 - 45
1.0,0,1,0,0,-1.0,5,,5,0,1,21,1,Male,1,0.9987884,25 - 45
6.0,0,0,0,0,-5.0,4,,4,0,1,173,1,Male,1,0.99846625,25 - 45
1.0,3,0,1,0,-1.0,6,,4,0,1,811,1,Male,0,0.010525103,25 - 45
2.0,0,0,1,0,-1.0,1,,3,0,1,224,1,Male,1,0.9985384,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,958,0,Male,0,0.0001655882,25 - 45
2.0,0,3,1,0,-1.0,6,0.0,4,0,1,208,1,Male,1,0.9984535,25 - 45
7.0,0,0,0,0,-7.0,1,0.0,1,1,1,565,1,Male,1,0.997931,25 - 45
1.0,0,4,0,0,-1.0,1,,1,0,0,1135,0,Male,0,0.0001962498,25 - 45
1.0,0,0,0,0,0.0,0,,3,0,0,66,0,Male,0,0.0020577621,25 - 45
0.0,0,1,1,1,0.0,20,,10,0,0,1186,0,Male,0,0.00037581942,25 - 45
1.0,0,1,0,0,-1.0,0,,7,0,0,1072,0,Male,0,0.00024795427,25 - 45
1.0,0,1,0,0,-1.0,14,0.0,7,0,1,41,1,Male,1,0.9988513,25 - 45
1.0,0,0,0,0,-1.0,5,0.0,9,0,0,484,1,Male,0,0.9397573,25 - 45
12.0,0,0,0,0,-12.0,2,228.0,1,0,1,1,1,Male,1,0.99925834,25 - 45
0.0,0,0,0,0,0.0,1,,3,0,0,1158,0,Male,0,0.00017038193,25 - 45
1.0,0,0,0,0,,0,,5,0,0,1080,0,Male,0,0.00020460658,25 - 45
1.0,0,1,0,0,-1.0,8,,5,0,0,911,0,Male,0,0.00018949866,25 - 45
1.0,1,1,0,0,-1.0,3,0.0,6,0,1,895,1,Male,0,0.007003096,25 - 45
1.0,0,2,0,0,-1.0,3,0.0,3,0,1,206,1,Male,1,0.99678063,25 - 45
1.0,0,9,0,0,-1.0,0,,1,0,0,1040,0,Male,0,0.00021343854,25 - 45
7.0,0,0,0,0,-6.0,1,,6,0,0,36,0,Male,0,0.0019671426,25 - 45
1.0,1,0,0,8,-1.0,16,0.0,8,1,1,436,1,Male,1,0.998835,25 - 45
0.0,0,1,0,0,0.0,0,,3,0,0,877,0,Female,0,0.00019631757,25 - 45
13.0,0,0,0,0,-13.0,2,1.0,4,0,1,180,1,Male,1,0.9984681,25 - 45
